"","gene","cluster_id","logFC","AveExpr","t","p_val","p_adj.loc","p_adj.glb","B","contrast"
"CBX MLI Megf11 Gaba.5174","Comt","CBX MLI Megf11 Gaba",0.274810591493213,5.44566419486539,0.928979130128445,0.387904103805573,0.960921157158005,0.983653503209258,-4.60605968199004,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5175","Gsk3b","CBX MLI Megf11 Gaba",0.0485401155404128,7.97580324799649,0.199024482626677,0.848660117152998,0.994144505360613,0.99698489167618,-4.65722082481741,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5176","Ppp1r2","CBX MLI Megf11 Gaba",0.245957042575284,5.84735934759711,1.10941168309221,0.30873443433729,0.958764411766501,0.971610792218855,-4.58670476414868,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5177","Tmem39a","CBX MLI Megf11 Gaba",0.138068412034267,5.58762984141762,0.422294398527788,0.687174634674806,0.985557364530408,0.993965260355923,-4.64772437863784,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5178","Cep19","CBX MLI Megf11 Gaba",0.137239753923676,5.05672534204387,0.525833295656107,0.617416216279332,0.977958164673158,0.988691017535907,-4.64123731196234,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5179","Fbxo45","CBX MLI Megf11 Gaba",1.34935881361203,4.99146387885879,3.55954008592008,0.0114469324076571,0.921882165974806,0.889538589685254,-4.35436949062239,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5180","Pcp4","CBX MLI Megf11 Gaba",-0.160010632377425,7.74532898527122,-0.584464843544076,0.579699010547885,0.976428309278228,0.988691017535907,-4.63703743052855,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5181","Dgcr8","CBX MLI Megf11 Gaba",0.314738079241824,6.15926053110666,1.34036651191607,0.227512684298205,0.9506518674562,0.960855084579487,-4.56025916918456,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5182","Acap2","CBX MLI Megf11 Gaba",-0.05202391778323,7.09467042850708,-0.218225450758436,0.834314131201049,0.992388260142259,0.99698489167618,-4.65666151025111,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5183","Dgcr6","CBX MLI Megf11 Gaba",0.218725917089242,5.00833621623619,0.705036269895089,0.506595730501177,0.972492379188571,0.988691017535907,-4.62732063718461,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5184","Ranbp1","CBX MLI Megf11 Gaba",-0.701655227762195,4.6834629770079,-1.14329853044637,0.29545377409474,0.955436935761733,0.970418334308103,-4.58291452349069,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5185","Atp13a3","CBX MLI Megf11 Gaba",-0.576665934020486,5.72018796280655,-2.27106670697152,0.0625074899996924,0.921882165974806,0.930370242850555,-4.45581913074868,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5186","Apod","CBX MLI Megf11 Gaba",-0.399276082607219,5.97319596607005,-0.641270181325519,0.544487665896948,0.976428309278228,0.988691017535907,-4.63263223709662,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5187","Golgb1","CBX MLI Megf11 Gaba",0.229074792687989,6.60138357537579,1.0027936128587,0.353765683963981,0.960921157158005,0.97729996807443,-4.59833222242327,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5188","Snap29","CBX MLI Megf11 Gaba",-0.416597103698772,5.05093900788191,-0.678755304697997,0.521999228706269,0.973492360218125,0.988691017535907,-4.62955486800418,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5189","Cct8","CBX MLI Megf11 Gaba",0.108257012805565,6.04883416867143,0.465762607137956,0.657422699024388,0.983560291879778,0.990664317538095,-4.64515104209345,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5190","Aifm3","CBX MLI Megf11 Gaba",0.296766582478831,5.50413620990896,1.07905271743821,0.321050526623966,0.959862629238363,0.972333037201191,-4.59006459474941,"Fentanyl-Saline"
